,precision,recall,f1-score,support
0,0.7222222222222222,0.8125,0.7647058823529411,16.0
1,0.5263157894736842,0.5882352941176471,0.5555555555555555,17.0
2,0.7368421052631579,0.8235294117647058,0.7777777777777778,17.0
3,0.7,0.4117647058823529,0.5185185185185185,17.0
4,0.8095238095238095,1.0,0.8947368421052632,17.0
5,0.9285714285714286,0.7647058823529411,0.8387096774193549,17.0
6,0.6470588235294118,0.6470588235294118,0.6470588235294118,17.0
accuracy,0.7203389830508474,0.7203389830508474,0.7203389830508474,0.7203389830508474
macro avg,0.7243620255119592,0.7211134453781513,0.7138661538941176,118.0
weighted avg,0.7243801594381435,0.7203389830508474,0.7134353087376868,118.0
