0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.5182156141967104,1.1705988564205592,1.2665361289309196,-0.11226427802468127,-1.9615537662234501,-0.027174030104651792,-0.16580575036504713,-0.04629153463783716,0.3756990393098112,-0.8759247322965942,0.07608213099193514,0.5742526977236072,1.032092293166862,-0.28591698030296203,1.1510069043913806,0.159978619929765,0.7068614462889267,-0.545101255932791,-0.09286652093861357,0.07972589204679069
0,-1.2264670320525528,0.8251427016587439,0.3723612577072411,-0.15447035545708762,-1.4770995289553066,-0.8050460859280253,0.19031848176158447,0.10672285033924077,1.0109395584087353,-0.42421898991477636,-1.040734018737177,-0.24809330416488304,-0.037455347729320194,1.015212741960158,-1.082860862724418,-0.21117162578603405,1.634827649042823,1.0744909976942247,0.24394312430442552,0.2372793084162594
0,0.32603079814995267,1.1203232617029997,1.209004702261141,-0.6679878332699247,-1.1176224530446577,0.1814234736884856,-0.23190000435467975,0.4738760340829574,0.8972051298820577,-1.6442372395790035,-0.7232761210924645,1.1836812078140555,-1.037956981552422,0.9056902029457625,-1.2988164377054683,1.8102460613267672,1.7762847676555347,1.0020042389913528,0.5720875604918274,1.2416877731464242
0,-0.13747786041330645,0.4032350206066206,0.4328384365710986,-1.2041998070140572,-1.785242419135559,-0.17804003775820174,0.22608271951711922,-1.0195666577600402,-0.7330491305933091,-0.9446351955674522,-1.8129247955380454,0.577623305704542,-0.31176638511624893,0.8429373705994718,-0.5724154822060908,0.4628086030093858,-0.5463624004648443,0.19390980103312633,0.02361932345199408,0.730963136389967
0,-0.4402323736638248,0.34558878684535144,-0.5531481072504622,-0.6982335620312998,-1.1490226712948504,-0.8929616682966313,-0.09752608617392085,-0.2907831386555053,0.6561619644045592,-0.34830254478950784,0.15392813680254744,-0.23538287728465832,1.094310786475005,-0.25598650711113397,-0.08733382033722702,0.10651655385252828,-0.206968555595295,0.7640134935206782,0.10794310761303866,0.3266743071306686
0,0.10255097314448446,0.20496855228483551,-0.044479952463552436,-0.49080504630664223,-1.3951674639613194,0.7536741072725655,-0.14414483763566172,-0.36437998654668524,-0.2290334425587598,-1.2289774365953745,-0.6199984094458767,1.0616403515570676,0.9873912378178482,0.10996759479986054,0.0470580867655592,0.9641974261337871,0.2690877619784393,0.32531767512222143,-0.5381819793538138,1.9024900998291598
0,-0.23655753438303395,0.9465832343580461,-0.26579373468292655,0.013413632202423092,-1.2772521348661316,0.37611812213297463,-0.19702556885000347,-0.16675884030335686,0.6331574506964207,-1.062098263706424,-0.8929005971059496,-0.6467982521210992,-0.02499246309103987,0.40866917469863845,-1.0759127884774276,0.6926556350603387,1.7649193213884182,0.8961984285182203,-0.8217262059057918,0.9937667749744569
0,0.127641875263911,1.0380248823168188,0.4447236338428216,0.02363146562580675,-1.435233211376301,-1.2069000996457429,-0.7700256795702475,1.5791186873191403,1.0099985461806547,-0.4894746833310686,-0.06274262250021097,-0.12820137588562966,-0.39623115683720445,-0.1456517803328125,-1.1574791663182917,0.7908025810693033,0.9501330811289187,0.015027780791569564,-0.006495957885849779,-0.7798143379674974
0,-0.5879376489830017,0.08621725247956248,-0.6346126730579874,-0.7744621926649036,-0.5673787174233236,-1.1847676215596266,-0.17520225523855457,0.8724741152566473,1.0802960414049476,0.22874667770559365,-0.9916642254315067,0.10609607520261609,-0.31772799829686227,0.2240163395596269,0.2963329781959245,-0.0691180875890678,0.03897643708332695,0.17217034024681557,-0.04173343290724561,0.12277675891495865
0,0.5246047771936488,0.3573476298223558,0.6185870996531865,-0.12518222099566584,-0.4354627570123524,0.6971378755146043,0.516372925899166,-1.3327914284514741,0.8562811454485807,-1.2135330497597654,-0.32876587711836347,-1.0558256111055981,0.13482259054155754,-0.20905707738194115,-0.961176151338024,1.1849281474503732,-0.1615797190734009,0.6272631500735729,-0.6480118787702628,-0.5545353016847779
0,0.06488470341212256,0.05780168129578584,0.31515439498556563,-0.7105855113060312,-1.296836148125931,0.6233755149629242,0.007246196040596828,-0.7872651535830721,0.15668409221024376,-1.564943643017619,-0.5972925439885527,-0.8784039107929319,0.9919208951581114,0.33931501077120046,-0.457747442641922,0.5158998600635446,1.1893550087454834,1.4689546529277906,-0.5409226603969383,-0.6495332073699261
0,0.8698109350315781,-0.028718383368068527,-1.505334108772902,-0.9710133612918596,-0.9267599085699026,-0.6718325835216323,2.7366302995414182,-0.26966246099186136,1.8713580602541444,-0.09433738174577327,-0.5069867906153592,0.7087255350234857,-0.006610848251414094,0.9763830313225946,0.13919735492266538,-0.009925696309856565,0.750975409510193,1.2319236530501674,0.3241155569790764,-0.26558625592231866
0,0.18812033463531816,-0.16975604785989742,-0.7880886320420928,-1.41146924868864,-0.9049632981701359,-0.2721002016886801,0.7694228776941358,0.3035503808383793,1.4180350186880932,-1.075942793262603,-0.9888532575271887,0.09664886970855098,0.10274173776045567,0.38507218886442035,-0.22179305962795876,1.1903245757578647,1.326630634023918,2.045812048646505,0.3703226338144177,0.5636291896016796
0,-0.2780095156813819,-0.0726061882695171,-0.3480106778083649,-1.0447776669959177,-1.9346868181567403,-0.05591547332835159,1.1866431233519663,-0.004843249680255633,0.9876273357366919,-0.9107823866665349,-1.6638522563588323,0.0571832194271305,-0.32649792293901114,0.2526196071503004,0.49951961921374,1.8010412129620565,1.555823024022458,1.4953888976008398,-0.00714986090233613,1.226096406432107
0,-0.9175865605484155,1.2017213949032233,0.36694795896246435,-1.5583990311259344,0.47725585279501986,0.23709177207238066,-2.0399324809435857,0.28129313545028883,-0.9184715865934638,-0.5109300948950396,0.8616754112198076,0.1284016677113058,-1.3396034400461907,-0.2576368172888821,-0.3138027992957365,-0.45341303780819175,-0.6523872926461847,1.5945845965610401,0.05665677126563864,1.1513309342620672
0,-0.507975144478295,0.9722664586835246,0.006451333431471264,-0.17690149041380623,-1.9114574689058728,1.2968819993135325,0.18999272841296405,-0.970882164751711,-0.546732654052666,2.305352984064997,-0.1660306817566993,0.0012518124525248463,0.6690612458859263,-3.1431076526118513,0.11876318531518114,0.17376990024395195,2.4009507730015383,-2.4839933736534365,0.265685277518207,-1.23582293013832
0,-0.4769658170352394,0.6848729564919798,1.3635113876422271,-1.8638296399302927,0.874770674688263,0.8496915101533905,-0.8118745882081194,0.6418973225683464,-0.043484688034242824,0.731202805703853,-0.4374710695294073,0.18034891189376728,-1.0899137689893599,-0.6106453165287439,-1.6434920877959214,0.7999707647171304,0.7961457073688815,1.297654175403972,-0.43749483736552935,-1.6213374724444798
0,-0.5973549041550228,-0.7584504953180002,-0.3757707556329256,-1.1833832628964662,-1.714852562964874,1.7924150822067293,-0.8902398312997529,-0.9414416771948207,-0.7813631507076819,1.8698223817782547,-0.12765807388099867,1.5977506074122259,-0.3710668393749802,-2.0137502831723784,0.5508561347703583,-0.9394435746507172,1.2746545762634505,-0.08836132189873991,0.6071863704399731,-1.9018792987534117
0,-0.994611287483874,0.2840950430649465,0.25305733690886956,0.3345155724516174,-1.158322126308451,1.8760352503234443,-1.098243639938719,0.031140161640411494,-1.2103869508388179,0.6186353826103217,0.004018767686915731,-0.3487018022414623,-1.3396036610196904,-1.664623123472318,-0.8132219498099659,0.46993075363537123,-0.5561031424016135,-0.13938168725668776,-1.280366730391931,-0.46286163958437887
0,-1.4789160946251725,0.07192648006476345,0.3821122748285411,-1.172812639287726,1.1180127572860272,1.7305557873755828,-1.1477941370654707,-0.3477681054917199,0.07928089596558296,1.0960407616339927,-0.6033481676278403,-1.129493695568428,0.6480268576279411,-1.967630194576759,-1.9855487127428941,0.543585741852968,3.127814910597434,-1.65947027294016,-1.592121265554832,-2.798864613716053
0,-0.7481443466173263,0.7295495206271789,0.6716377585677418,-1.0215499429097699,-0.1468499010332112,-0.20593651913860828,0.6077910231393384,0.5882558872546145,0.25162686965909586,0.1766769980212784,-1.946922981108259,-1.3799115135062887,-0.8609693540495895,-0.5078983295964532,-0.8374171717228733,-1.5772142702723233,-0.24959058780659474,-0.768514757969105,-0.5158703409434445,1.6970510761286082
0,-1.067687302199935,0.5468741835664485,1.2844815643285454,-0.30556772890313655,0.06581377055095033,1.2984921507575193,-1.605013645671333,-0.8483925986734246,0.08459355904595603,-0.30817598993227757,-0.39384624155966397,-0.9380540220367833,-1.4355597197219878,-0.8542258372428502,-0.9363640396258486,0.03984203374231156,-0.7846244034077483,-0.46534060624666224,1.2099117364201049,-0.9748716323900205
0,-0.2734500299764605,-0.7860505569754311,0.29081584014590756,-2.4129304075139046,1.0316553744236183,0.5743459281542661,-1.7905358220633785,-0.25340167213315207,-0.22570716670120164,-0.41348335598229274,-0.5360050193432407,0.5183635111616449,-0.9615300960756858,0.4379025667394882,-0.599357595457605,-1.2817192533192827,-0.3189349515711318,-0.9478893982950667,-0.3236820288370637,-0.8919649326957936
0,-0.3880959329379996,-0.6060189877056718,-0.2061355067609822,-1.1925524944458843,0.011624406442127665,0.9254205998618245,0.5086487309994006,0.4628514056925287,-0.459779560840521,0.8664863965959989,-0.6551761933466534,-0.9930977966840573,-0.8752815885239126,-0.6150200725100562,0.022921573715036735,-0.06260537574490495,0.20161912285740896,0.1548209507476371,0.7221556888128513,-0.4416489872287746
0,-0.24041612763268633,-0.015443146903653096,1.030201360262735,-1.692009009917246,-0.7973241231334461,-0.6559166305258973,0.1564852925426044,1.0483594216903245,-0.23663231228974776,-0.21553189399012948,-1.7116453576881843,-1.3737090829066998,-0.2346685868924823,0.42001168946679485,0.22001455765065764,-1.1381686940427511,0.5029702161064326,-0.16660412080012482,0.8945293063119034,0.04632446710280552
