0,1,2,3,4,5,6,7,8,9,10
0,1.2214804817349854,-0.6978638506044967,1.7172263994154986,-0.27141961155722216,-0.42363873294789645,-1.7746599094351128,0.4049505202153554,0.2721187992668485,0.27715508692869933,-0.9553773911496368
0,0.6941730073535936,-0.6154790156186103,1.2895219444425106,-0.2947344248002238,0.046074817297646016,-1.163659989587631,-0.5206813510431298,0.02156536622704362,-0.8343737333036623,0.14543644266830885
0,2.189592265566018,-0.15155942047196772,0.7922894428039384,1.6573568471789626,0.2582182178525497,-0.38142710860494095,1.337168029701764,0.4934076346182238,-1.3725030965006986,0.6427432373851902
0,1.7594909004436083,0.17206724513091537,0.9201550132674533,0.8833349540936214,-0.3561356708329301,-1.3897246397194998,0.70778236287269,0.004920213829135815,-0.45060436839629175,-2.1850310851071777
0,-0.686055497120161,0.12649285230111876,0.19796666264699106,-0.4482187837224248,-0.26956003216319163,-0.2294105307306985,-0.9279464327482267,0.16938855192482832,0.6935591163846706,-0.1108546368141621
0,-0.4866009493621757,0.9146008618715715,1.1868600139125314,0.5589867467399092,-1.038855496612392,-0.6091156569245024,-0.26060314156104375,-0.12740797817406008,0.7033581421466141,-1.3918153159791062
0,-0.5692031215045558,-0.24689701815713885,1.2816689451234038,1.9740153103395808,0.4837514705344917,-0.9162590728616842,0.10634618781454792,0.6142964214373798,-0.05414676225695921,0.32528246526754045
0,-0.8689737329167928,-1.5453047623366019,0.39585475648027313,1.8983101831817188,-0.28106183646324645,-1.7105770539220482,-1.5112959422023946,-0.5123348008742259,0.54781638206819,0.8124927908669778
0,0.3318410718845123,0.5149641437154633,0.380342006926357,1.1734677174281636,0.8267347326121782,-1.1645127865445044,0.5677483644659999,-1.4234093964384262,0.7665989300551992,-0.8844591965669415
0,-0.044038529317352394,2.2906237807520657,2.916824094859972,-0.5874139311228962,-0.47312348144660515,-0.13390217383362435,1.5897692831094057,0.6121456307518138,0.0714116664106738,-0.5837060155416891
0,0.003522150672708117,1.7840759731042355,0.2588041564138671,-0.7505347897950752,-0.968753902654514,-0.06728585419911438,0.016893980932528252,-0.5972537692078012,0.6987091135393817,-0.24619812378558015
0,-0.23076695768672498,-0.8664460014304751,-0.16327980781516344,1.4126870283313415,2.1768990597177775,0.3359977138035346,0.4554588646914179,-0.6721103881950768,-0.3066252489670382,-0.5280006535439115
0,-0.25546014507925435,-0.7200066585994742,0.05792816685467523,0.46648626109846475,0.13983421501821003,-1.141397643103829,-0.3770481204356294,-0.2450024658518665,0.8833695337008175,-0.141124784424359
0,-0.1131030928445966,0.511950221299993,-0.8379258844021774,1.1945001683634917,1.5546158533550625,-0.7430597588350648,-0.3935817439813277,-1.1852904141886471,-0.9398453475567898,-0.8468504102220525
0,-0.4457426987062021,-0.9632586853952074,1.1697654604612648,1.812578065398435,0.42536652044303697,-1.3724226049855561,-0.11407086650743832,-1.1200754947520866,-0.0046140293986506285,-0.48178329151656285
0,-0.47122156831600315,1.1498960568764538,2.227329872204232,0.7285154767861216,-0.691385104710745,0.06827351796452093,0.3982619153177984,1.3167748821621512,0.9048897022848087,0.4117804469087883
0,0.4649991460090789,0.8545570823929004,0.8753311748304655,0.7834666868891532,1.6379666997593747,-0.8791989617336926,0.0009796783186350718,-1.2961507159540167,1.579427918432041,-0.23665585584295595
0,-0.6354739228268126,-0.5634675845121472,-1.5402908904863177,0.293484324694066,0.017497273171989323,-0.13352768412144286,0.1902947935067446,-2.1477955580749626,1.2683364210502617,0.5664929056866345
0,0.028087258111279927,2.9324192875584307,0.12725796813180004,0.9133937902958109,-1.260602583367257,-1.3914704985795374,-0.03704920261812243,-0.28299033774971993,-0.34802431204591944,0.06220746693191398
0,0.5318492499628348,0.938586003299311,1.2573449307099362,0.8386462014963237,1.6945168699189128,-0.5740001101544927,0.11339196182587027,-0.546710762998312,1.4744695823096499,-0.5491202218329199
0,1.1475783620848543,0.47420750924088617,2.140748281352652,1.7240654393145227,-0.37133734520038514,-0.44548743656033724,1.6426161054553505,0.3475910208358428,-0.725609780241496,0.36263372894021234
0,-1.0356383525249322,-0.7691178890775747,0.7858882545481197,1.8736861921454537,0.7226027504131778,-0.33473575954710444,-0.14967304070636855,1.6879510072968507,-2.1024140137896437,-0.31270598212836787
0,-0.1636397850533293,-0.21512367253970133,-0.28028871140049505,1.028340817431523,1.673998621267343,0.17738268491684753,-0.22589756176916767,0.7101867682730921,-1.9068852593332488,0.6576285234253822
0,2.4551874555378337,-0.8861871024329564,-1.7648279264202495,-0.4969232450445734,-1.9452370076200007,-0.6697389807852758,0.5127974879648287,0.48591793517744253,0.16422077148328984,0.5664637326433793
0,2.074690090345293,0.004749974318825518,1.3897088847005536,2.083985026723012,0.8339946254427864,0.5930323384274363,1.025490795397595,0.5518248040354554,-1.671678774986363,0.10479096567920528
0,0.824142427986604,-1.199054265754289,1.9500971309967063,-0.6694149009052547,0.21466409207989948,-0.033902073645319525,0.16103369223413097,0.48173823566778795,-0.9019716066965703,0.2603965833630115
0,1.5069114783009152,-0.8107242192035693,0.8261508790113832,0.3647355193403207,-0.6463699711298247,-0.5837962402385429,0.33234542206525647,0.5935923696181797,-0.6376186605589896,1.0158918394948397
0,0.5897314415283845,1.4927604777369103,-0.2674018106626444,0.09990524179535822,1.5189815384736254,0.09651150231356462,-1.539287754236646,1.0837936303960152,-0.7677968096007358,-1.3579327456637331
0,1.1640627923216351,1.9560260018622069,-0.6835375490391697,2.6862442252733056,0.4171897814385058,-0.8267913016294941,0.302280445040307,1.1192640945173655,-0.9541531347637658,-1.9296030349609812
0,1.749342863772412,0.5906193006808752,1.6527374689575411,0.7284190162252832,-1.0731006396639837,-0.48740997715244894,2.45626389840246,0.4803021359325216,-0.7485331099503271,1.3477173422838764
0,0.440827957899204,-0.7285067707028706,1.4120848843886216,0.2445717083635128,1.297209671320967,-0.9035265199831662,-1.2746749587426487,-1.1391078319499222,-0.7413498734509765,0.5429296618918732
