emotion,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,1.4413580534986368,-0.9951278626511431,-1.7577244402664138,-0.7329724095257547,-1.3363600581803803,-0.9765320613902994,-2.1946985018423,-0.24554376017971705,-1.2255318450149386,-0.19727197215693196,-0.9751708200443114,-0.35313043765781327,-1.3909805460942286,0.16594130546593633,-2.9466076786800017,-1.0905820010244165,2.914740227400727,1.674766702739645,4.225809158303533,2.9681427947737085,1.2997988718435807,-0.7781830050119506,1.5620512923024774,-0.7922595882041654,-0.7063825076507505,-0.8939677426175002,-1.8933982819656063,0.08339370077509962,-0.6444630875747104,-1.1914816424662564,-0.8723995809070219,-1.0634292975063864,-0.6839634560453062,-0.9593526439351145,1.5447976720810923,-0.540105415830946,-1.4197231257776672,-1.8688135675003021,-0.18165581131022085,1.6228873951156546,-1.5101650539160834,-1.5126335619892655,0.8980843462162031,-0.5443191289581073,-1.0865148763836183,2.0216916337619617,0.18294260000968732,-0.5320557990964795,0.9065790224545632,0.08547574603924897,0.5049180592772629,-2.229969090873342
0,1.6340673318597325,-0.7440891617271437,-1.0693619192539383,0.05729636171732426,-0.7224245027049038,-1.2085978113177247,-1.6426966323405487,0.8007579224454024,-0.40416181600948553,-0.8703946131540716,-0.37585482008051624,-0.13340729359147216,-0.37734948119275274,-0.8664779093715338,-1.5827309659048208,-1.3267400221818202,-0.4402854539910484,-2.056758046346685,-0.6660362932096249,0.01387332990205519,2.8540406020159366,-1.0691546634248537,0.10770563110003317,-1.1270822035674064,-1.0189722124643468,-1.1917655046309652,-1.2113376491610262,-0.4442212876020177,0.10109334993276717,-0.02606414284830908,0.055010676802250975,-0.6570378431567028,-1.3211845010598244,-1.1707730166757928,-1.9596347804854846,-1.526902923139493,-0.7304189615682539,-0.3091800369343601,-0.25726856628207045,2.5520977233286786,-2.159634930219034,-2.029301241798943,2.449690068444992,-2.582139916635565,-3.0865516367084207,4.344554062322444,-0.02646935424146801,-4.828516827777409,3.3025469351044867,3.2422661316018417,-0.2617073601863766,-0.8811881442054471
0,2.2735594492563704,0.06673800736945436,-2.1792503379218178,-0.1735115730962884,-1.367923933935339,-0.3641393921749345,-1.633181532119048,-1.1913460074180404,-0.9751528348429342,1.5643300348487854,0.9355913185028659,0.5089827099368643,-0.055244318553614453,-2.2726959632916004,-1.4499051769016023,0.4008568967895729,-1.7810793291004856,-0.41257287932538517,0.4291546272874748,-1.3069373231742267,2.020630646986271,-0.9225642808470041,0.3367638535541104,-1.1938343933741642,-1.1140662710848588,-1.0984947420427649,-1.49401359706812,-1.7802348743228191,-1.214927512068747,-0.48535354422287713,0.7848554000281025,0.37325696011883275,0.04403091333574724,-0.39735513562382513,-0.15610027662043233,1.4996054488032984,0.9871818948051907,-0.4983354939268652,0.4030586653451947,2.2828840716702983,-2.1664075963633764,-1.9728577144229695,2.6546345334793373,-1.8050566859599115,0.8107457793033691,0.6111268094209656,-0.35466467665551726,-0.3646759737108291,-1.0115368435305565,0.06213974712306145,4.0190321875918125,-1.249455807908827
0,-0.8421819607711845,0.12339791865267123,-0.12326968358515257,0.00741769785938613,-0.32456585084760453,0.001044477322408723,0.7940242687177261,-1.0508398477993883,-0.8276825575325768,0.6616235149218781,-0.3987838135105126,-0.11037997390375777,0.6309128496373576,-0.8229180067115502,0.19638807473761585,1.7779191802308765,-1.4314087148178607,0.4282874284759569,-0.3818049310057162,-0.6480753871721185,-0.6991644782481041,0.20626290429450136,0.10878819948335389,0.2735184163401421,0.2524453498088662,0.13301226788885204,0.4030492169143999,0.31871072045770216,0.0038045087973232025,-0.07503718844700297,-0.09101705614558601,-0.2760651894157754,-0.49422172889997523,-0.18654461087316385,1.0827012408290067,1.9366193983708473,1.8647323402107105,1.1735762265321317,0.6463018592394338,-0.6804628113578217,0.6639707064110432,-0.124872500591343,0.17598534155672,0.030126306086334764,0.6338425046621605,-0.25524061182447005,-0.5972732296309939,0.9644684209406008,-0.7854253285433318,-0.563191171597221,0.36961680420136245,0.03178928559651799
0,1.2703802304260463,-0.8550758324731838,-1.7867042204861732,0.6407331374102972,-0.9373520777121442,-1.0674071958016549,-1.7811764432523192,0.06583805942891922,-1.0168841524732168,-0.45465002370860386,-0.5687218350017308,-0.4282596000659664,-0.6116874934909368,-0.3747887016739912,-1.6247519030666422,-2.2837623763707384,0.6027592094840641,-2.2385049982251126,0.7268229184039589,2.8386115955395073,1.9401297719250323,-1.2962750996137269,0.7236929767691622,-1.6116255414189276,-1.3989479553004345,-2.033396546521635,-0.5899457751955354,-0.6186743129279726,-0.6490254592951507,-0.9128150397034014,0.4482592481448841,-0.376589048073768,0.13876017184310732,0.4591887483445649,1.056892683930926,-1.6056459797900218,-1.3302895521534945,0.0785767424998921,-0.10838924473199148,1.8544352129330877,-1.821465695791087,-1.8290941533497571,3.719903362742315,-3.461387746180748,-0.8143511366269017,3.2055184810184074,-1.123906994019923,-1.6117476832002604,2.4494704178572593,0.37967461309511485,1.2484183786940566,-1.9327595426135988
0,1.4236794003487827,-0.29058781306938913,-2.3405778038846243,-0.3670988708194644,-0.8921525191021558,-0.6636831482949122,-1.8273564269766613,0.10955112960110402,-0.8927801193438236,-0.8236567745238552,-0.24941441034713852,-0.18304479683283312,-0.418529740136803,-0.10703061832523988,-2.292482389136319,-2.5297728857922066,0.8376344692995578,-2.7940378641000256,1.1743653504818325,1.9832111385343705,1.7552782204772241,-1.6122818220305513,1.4721074779087302,-1.5341108317517964,-1.6086581276079837,-1.4109485541524869,-1.31229448202454,-0.9327178482551017,-1.2627713269821534,0.008221718236125213,-0.1771094373435065,-0.31580525472512244,-0.9832428274857655,0.012175133418292053,-0.2530341212348858,-1.7594322725778107,-1.1652918415089886,-0.8393547300840345,-0.3362533989385194,1.8473775876883123,-1.3877802248986204,-3.0482403806673415,2.767440928137315,-1.3927377263030576,-1.1793331679477772,2.256824562010847,0.5251579823224852,-2.7490531160866345,1.861184227131042,1.1012177359290924,0.9881988598011124,-0.9854449084856838
0,1.7029480871962805,-1.8811305331647132,-1.5481876197877145,0.7001609143483434,-1.8218324923394529,-1.510577474881502,-1.307493400076594,0.39767208381717123,-2.569449356379768,-1.5887046777422043,-0.9715484040814433,-1.7651338192607962,-1.1999698306185507,-1.0388959688325616,-1.8725133419577276,0.630780781752128,2.8268038653165353,3.9239257407275048,5.372719301148371,4.44878325830692,2.673317325606025,-0.668991252958751,1.3052492346832918,-1.0744285725327514,-0.8520184184952104,-1.5647432444346887,-2.475052293436103,-1.2118395709936034,-1.383416781222189,-1.4802856313906203,-0.7140733792500408,-0.5939448838151596,0.34757126873965793,0.6688172999022107,2.065437318634481,0.43854513845666876,-0.8473060624675661,-1.7213476766079272,-0.22363991254624674,2.513245052864319,-2.501013066385227,-0.6580240138383024,1.9565678601324454,-5.196899558542115,1.3109205433334878,4.008497808995204,-2.6283881357933763,3.058624358744065,3.012198177842598,-5.303424119365703,-0.3677166924042601,-2.7682687458065
0,2.638076365675,-0.08107488687672183,-2.864072637107376,-0.9776756149657929,-1.0573746626949296,-0.0020241084904119196,-1.83618497890443,-0.6806953102108715,-1.1998710073443812,0.9599873813522624,0.7158898678117482,1.2987769647486,-0.11509597723779799,-2.036721677395082,-1.822074675293775,0.14811159261278953,-1.6911620142486459,-0.7838703171424279,-0.41270425944676237,-1.9807151807231627,2.3440630434691396,-0.9078200532357145,-0.05468833970216627,-0.8194402602082774,-0.9314650077706215,-0.5631204060499684,0.14631760586610804,-0.8071324690974039,-0.2912922885087359,0.44920030685164836,1.7399370062751052,1.1172894637239383,0.5010194943840495,-0.5659814593690603,-0.6829022980492699,0.4338515385052518,0.13897024962001414,0.2933288700059038,0.6745886144782353,2.6630945816096,-2.570965722868756,-2.8807667998725393,3.574287766403735,-0.5372314592324442,-1.8839751339847994,1.0059896346118162,1.5592771185402627,-2.4483386528826063,-0.012700249063831992,0.041821981507272676,2.0876851205739118,0.15415622968719972
0,2.25348942139388,-0.26691584808145247,-2.196742064925364,0.20810254524874552,-1.7349482167974337,-0.2970416869505143,-1.2419344464693218,-0.9424682060111554,-1.7622161283138082,1.4937239421124517,0.295784702036117,-0.843494953079179,0.3164064483772127,-2.2642594365817392,-1.342119406321388,1.0759150695261073,-1.5953795093880871,-0.3090548820486707,-0.2553410022366284,-2.3651004727455263,2.829354064048383,-1.064117431624768,0.9976127264467779,-1.2795511070284626,-1.1560567964903392,-1.3035524631879292,-1.1177180761742322,-1.6977639408544103,-1.4099865956541713,-1.0776525088942823,0.05688842572980126,0.11288296901977686,-0.23942780838644992,-0.8126343887685673,0.6277392717171136,1.948631270274242,1.1825553788915222,-0.6976283599510219,1.0389357584412926,2.661933279950129,-2.8482313690699206,-1.8242152222087666,4.1137614439126065,-2.958051380481511,0.6946886523490567,0.712886319607557,-0.6261973083421674,0.750279894708376,-0.5476194337347186,-0.9196606203739273,4.391350700167781,-2.365639977873826
0,1.5648417180265919,-0.14363381957811447,-2.0826450699509556,-0.4672083746842668,-1.0604280250646727,-0.9579676849189458,-1.6800579799625894,1.023587943671671,-0.6373729703329439,-0.28403080140823433,-1.3587419496353994,-1.6062033847860795,-0.6621279505677455,-0.8433235535405582,-1.1291789861371468,-1.8304585818178367,0.11199792055022091,-1.3289958377062134,0.7671706440794092,0.9017506449024094,1.488928935028027,-1.4141000231602905,1.1405696247482784,-1.3161371912679733,-1.3967140514611192,-1.2548514541887024,-0.8732228743886429,-0.3468573677637119,-0.45521109814036104,-0.7894427492610719,-0.8398081611482452,-0.7257873539879359,-0.7960772779618215,-0.479571221908005,-0.18362328005934428,-0.6297203678440397,-1.0689818659543562,-0.8987804342022286,0.10691168008421667,1.6984305446783945,-1.1783657284429871,-2.5194607606112647,2.17611816393726,-1.4388138765318323,-1.740727844710541,2.192187348686314,-0.7530395443218731,-1.7669452612017722,3.2871506838601805,0.611108283164326,0.14806754834275063,-1.8941660235761562
