0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.7149824370134993,-0.7649928672851574,-2.09565089732125,-2.3228027856510827,-0.8961220357877022,0.8903140946792835,2.224688303501401,-0.7892619708329429,1.5964919350429545,-0.8101674669634926,1.3345422437514718,0.9286857881855668,-1.1154855631300593,-0.48773328173832015,0.7638131475774118,-0.16236686760108,-0.2927623792598625,-0.7851929520455153,0.9394473133552925,-0.8212548216325796
0,-1.6252012473155937,-0.33476747898915793,-0.39376328767297486,-0.3904170560120571,0.08658991153477824,0.42807563492528333,-0.7388812599834783,-0.3020883325389046,-0.1720771714999162,-0.47233288320969474,0.6383633212713544,-1.307381940517065,-0.8623455592244934,0.24584423857156454,-0.6732119520025621,1.4268151567295397,0.038161744084380396,-0.2792273346554057,0.5384321422403623,-0.9691230038421161
0,-0.876942091441925,0.21535972566004521,-0.11591498081934498,-0.1699507344884609,0.24216411405246738,0.964944741446796,1.2431076174025597,0.5592677458489682,-0.425155031571081,-0.678692456019882,0.19884714433926637,-0.3384559783398773,2.4759216040382253,0.5084613466460366,0.23085161091326775,-0.082010496919929,-0.9760703277007983,0.2527206652770971,-1.2906033348959691,-0.8452226971864419
0,-1.777770805056623,-0.11931850422684476,-0.1198470071533828,-0.4721984290959906,-0.33318099595494133,-0.3287998195050928,0.39319829510270693,-0.021525150574938444,0.14449959403887586,-0.4165697814988617,-0.8277010288482798,-0.3533992834548645,0.5619933772503953,-0.01466718121003253,-0.03589800774513647,-0.38918489774598075,0.1179116663725621,0.06584485686220007,0.14647649195640336,-0.28281887966048824
0,1.923364077520092,0.06524580020915331,-0.035138263024838086,-0.32764285866385845,0.4746271686105808,0.4713223914217911,0.7727083722308303,0.9934366104816943,-1.592799296799931,-1.8343564146043745,0.6837707733473897,-0.6393533081976895,0.549809091712409,1.2249280710999957,1.1891723340904132,0.16328949179773322,-1.0813029019143776,-0.264193251291702,0.8683183441926985,0.8868695469997386
0,0.9090252124880914,-2.3640748072373947,-1.8100645754713722,0.8022208446046487,-0.1781548589811092,-0.22200521586733016,-1.8088557625432407,-1.1063554016165331,0.3380498988188618,1.3543427282132836,-0.03563269448482058,-0.623217142828047,-1.0170579270418527,-0.7303785844815203,-1.154252373454788,-0.856772827477896,-0.5499011569576299,1.378697666631703,-1.757890272206505,0.6258324686493641
0,-1.5125688705901998,-0.6573704903428603,-0.5927262209777818,-0.6963960421308139,-0.04057961157074171,0.344188378146523,0.46500972820221087,0.3060316200370246,0.5523624951363515,0.5542570250281513,-0.22537066547207038,0.6033429224627532,-1.5484685991712956,0.343849885719621,-0.6384005714384411,0.13354798374226387,0.5831158857586591,0.3054833756604472,0.522053653177887,-0.539543883616759
0,-0.6892438025307509,0.22912036412889605,-0.2277324348907765,0.11764799551870667,-0.8739826828441206,-1.1966615321361065,-0.16893852919650298,-1.1146454189171737,0.44340551492685165,0.171744677665773,-0.09675333079400945,0.7121942482807284,-0.9820494569405241,-0.8075426449902774,-0.2735434978631965,-0.1777884814461007,-0.12000655922512232,0.06702032066991423,-0.45396425496216847,-1.7299513776000577
0,-0.8615409680752486,0.8252392374399597,-0.532091358664096,-0.7346785860545457,-1.2611014869838004,2.1410244275547914,-0.8670381287289969,-1.6976061901964072,0.5885699172453535,-0.08922604344361677,1.990111876314685,-1.9783403353356608,2.818211708286215,-0.9380192354649658,1.781857040000166,-0.6537843086888028,1.4784899841425694,-1.3756411670806514,0.33116134681227066,1.5473118474854204
0,-0.9676672931850551,-0.032360743439072255,-0.860514725402123,0.4307961104433061,-0.4649070549959604,-1.3716829268461175,-1.1070612906748591,0.2096504530823707,-0.14761652374976567,-0.34414283959251846,-0.4119147299872031,0.19780082756137202,0.1190439344166213,0.2182748410645842,-0.1531170938580148,0.08094833736150754,-0.4929550786732108,0.9334278668184952,0.6370038234681598,-0.7473843624548142
0,-1.6962498553905963,-0.21943600784603742,-0.12121029062297208,-1.1076286910778224,-0.7362777615260673,0.4043648330524621,0.44366817869811404,-0.8827936619921116,-0.2725909364783541,-0.5245308934694595,-0.15435117485132335,0.3662042798537773,-0.972319205642525,1.1310478408156235,-1.0909064562568598,0.8292508046727423,-0.08023189308147062,0.8602264591881399,-0.702823688195491,0.37395540576485564
0,-0.6025159915493952,0.181440131314958,-0.3178754481994229,0.0833300201932983,0.13328840912700218,1.8519627741100888,-0.668251423879779,0.8505419259651639,0.4100708230239358,-1.0745039806097638,0.8509558539445139,-0.26984894547241356,0.1412567513648262,0.27362042572783457,0.6968100781544548,-1.0844971761585547,0.10151120465528031,-0.6459437090988877,0.6597741714327766,-0.028882289148578235
0,-1.477205909596413,-0.3788169367659992,-1.0822533583346379,-0.7264938586195295,0.6549622145331819,-0.07880425911788179,-0.32793242828459895,0.2681425716940387,0.06979758142323673,-0.008360707334811469,0.06823443964894331,0.10715529612502249,-0.08700719366834339,0.31741234462502843,-0.6057457847900583,-0.23341959366394707,0.39757922082036945,-0.10821441710418779,0.5460650236228372,-0.4143004427089666
0,0.7869988612604236,1.148689219585836,-0.7504007200121237,-0.8471833109686084,-0.5302056692366847,-0.25444107635593877,0.5972836368548581,0.21914304458326556,-1.083416939519982,-0.9623186728693877,-0.4096822862303623,0.5217366690460378,-0.32054891548367687,0.5721814390235785,-0.2112984708967852,-0.08981389779809452,-0.10758647052768791,0.05913780902251577,-0.2702957306486859,0.15261807546250894
0,0.03129501707392458,0.42237769620988,-0.10959078749346571,-1.346757390759558,0.6317322918052305,0.2956409040328715,-0.8411178925100188,-0.8875782476530926,-0.7187434371578165,-0.6008375674429661,0.565301397823882,1.304930743387318,-1.3679294611932264,0.1516150844223877,-0.9744498137179681,0.4376476779578127,1.5562144792149533,0.5570334091856263,-0.43118276408054623,-1.109835974157584
0,-0.5122594080930427,0.4935907282710611,-1.8064907194308841,-0.48514341528934163,-0.7430672446230495,-0.7399784259928763,0.24120975934567204,-1.0920432639770612,-0.6019869806463292,-0.5920237973722335,-0.4854904879360178,1.7311220026170264,-0.9015562640827639,1.373335106893306,0.0518426387449239,0.18012327658587415,-0.09001140625287339,-0.3262863400832472,0.3860096361017868,0.07616373223388198
